Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
TINHOUSE4,P9178-2,10-AUG-2001 10:15,G,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE4,P9178-20,10-AUG-2001 10:15,G,VOLATILE SUSPENDED SOLIDS,4.4,mg/L
TINHOUSE4,P9178-20,10-AUG-2001 10:15,G,COLOR,18.0,PCU
TINHOUSE4,P9178-20,10-AUG-2001 10:15,G,TOTAL SUSPENDED SOLIDS,9.6,mg/L
TINHOUSE4,P9178-2,10-AUG-2001 10:15,G,TOTAL SUSPENDED SOLIDS,-1.0,mg/L
TINHOUSE4,P9178-2,10-AUG-2001 10:15,G,COLOR,-1.0,PCU
TINHOUSE4,P9178-3,10-AUG-2001 10:20,G,VOLATILE SUSPENDED SOLIDS,4.8,mg/L
TINHOUSE4,P9178-3,10-AUG-2001 10:20,G,COLOR,19.0,PCU
TINHOUSE4,P9178-3,10-AUG-2001 10:20,G,TOTAL SUSPENDED SOLIDS,9.2,mg/L
TINHOUSE4,P9525-20,17-SEP-2001 10:35,G,TOTAL SUSPENDED SOLIDS,11.6,mg/L
TINHOUSE4,P9525-20,17-SEP-2001 10:35,G,VOLATILE SUSPENDED SOLIDS,8.8,mg/L
TINHOUSE4,P9525-20,17-SEP-2001 10:35,G,COLOR,104.0,PCU
TINHOUSE4,P9790-20,16-OCT-2001 13:00,G,TOTAL SUSPENDED SOLIDS,10.0,mg/L
TINHOUSE4,P9790-20,16-OCT-2001 13:00,G,VOLATILE SUSPENDED SOLIDS,6.0,mg/L
TINHOUSE4,P9790-20,16-OCT-2001 13:00,G,COLOR,77.0,PCU
TINHOUSE4,P11094-23,19-MAR-2002 11:35,G,TOTAL SUSPENDED SOLIDS,8.8,mg/L
TINHOUSE4,P11094-23,19-MAR-2002 11:35,G,COLOR,36.0,PCU
TINHOUSE4,P11094-23,19-MAR-2002 11:35,G,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE4,P11914-10,25-JUN-2002 10:45,CDI,VOLATILE SUSPENDED SOLIDS,19.6,mg/L
TINHOUSE4,P11914-10,25-JUN-2002 10:45,CDI,TOTAL SUSPENDED SOLIDS,26.8,mg/L
TINHOUSE4,P12408-10,08-AUG-2002 10:30,CDI,TOTAL SUSPENDED SOLIDS,8.4,mg/L
TINHOUSE4,P12408-10,08-AUG-2002 10:30,CDI,VOLATILE SUSPENDED SOLIDS,7.2,mg/L
TINHOUSE4,P12793-10,17-SEP-2002 10:30,CDI,VOLATILE SUSPENDED SOLIDS,6.4,mg/L
TINHOUSE4,P12793-10,17-SEP-2002 10:30,CDI,TOTAL SUSPENDED SOLIDS,8.0,mg/L
TINHOUSE4,P13900-10,09-JAN-2003 10:35,CDI,VOLATILE SUSPENDED SOLIDS,4.6,mg/L
TINHOUSE4,P13900-10,09-JAN-2003 10:35,CDI,TOTAL SUSPENDED SOLIDS,7.2,mg/L
TINHOUSE4,P14766-10,02-APR-2003 11:35,CDI,VOLATILE SUSPENDED SOLIDS,4.4,mg/L
TINHOUSE4,P14766-10,02-APR-2003 11:35,CDI,TOTAL SUSPENDED SOLIDS,6.9,mg/L
TINHOUSE4,P18895-10,15-APR-2004 09:58,CDI,VOLATILE SUSPENDED SOLIDS,7.0,mg/L
TINHOUSE4,P18895-10,15-APR-2004 09:58,CDI,TOTAL SUSPENDED SOLIDS,11.0,mg/L
TINHOUSE4,P24853-10,18-OCT-2005 10:20,CDI,TOTAL SUSPENDED SOLIDS,11.0,mg/L
TINHOUSE4,P24853-10,18-OCT-2005 10:20,CDI,VOLATILE SUSPENDED SOLIDS,6.0,mg/L
TINHOUSE4,P28039-10,07-SEP-2006 09:45,CDI,"KJELDAHL NITROGEN, TOTAL",1.45,mg/L
TINHOUSE4,P28039-10,07-SEP-2006 09:45,CDI,TOTAL SUSPENDED SOLIDS,16.0,mg/L
TINHOUSE4,P28039-10,07-SEP-2006 09:45,CDI,VOLATILE SUSPENDED SOLIDS,11.0,mg/L
TINHOUSE4,P28039-10,07-SEP-2006 09:45,CDI,"PHOSPHATE, TOTAL AS P",0.087,mg/L
TINHOUSE4,P28039-10,07-SEP-2006 09:45,CDI,CHLOROPHYLL-A,37.0,ug/L
