Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
TINHOUSE2,P3612-2,31-JAN-2000 10:00,G,VOLATILE SUSPENDED SOLIDS,14.0,mg/L
TINHOUSE2,P3612-2,31-JAN-2000 10:00,G,TOTAL SUSPENDED SOLIDS,28.0,mg/L
TINHOUSE2,P3612-2,31-JAN-2000 10:00,G,COLOR,56.0,PCU
TINHOUSE2,P4494-4,28-APR-2000 10:15,G,COLOR,33.0,PCU
TINHOUSE2,P4494-4,28-APR-2000 10:15,G,VOLATILE SUSPENDED SOLIDS,7.0,mg/L
TINHOUSE2,P4494-4,28-APR-2000 10:15,G,TOTAL SUSPENDED SOLIDS,19.0,mg/L
TINHOUSE2,P5439-4,17-JUL-2000 09:15,G,VOLATILE SUSPENDED SOLIDS,26.0,mg/L
TINHOUSE2,P5439-4,17-JUL-2000 09:15,G,TOTAL SUSPENDED SOLIDS,43.0,mg/L
TINHOUSE2,P5439-4,17-JUL-2000 09:15,G,COLOR,37.0,PCU
TINHOUSE2,P5818-4,21-AUG-2000 10:15,G,TOTAL SUSPENDED SOLIDS,10.2,mg/L
TINHOUSE2,P5818-4,21-AUG-2000 10:15,G,VOLATILE SUSPENDED SOLIDS,7.6,mg/L
TINHOUSE2,P5818-4,21-AUG-2000 10:15,G,COLOR,26.0,PCU
TINHOUSE2,P6538-19,27-OCT-2000 10:45,G,VOLATILE SUSPENDED SOLIDS,3.8,mg/L
TINHOUSE2,P6538-19,27-OCT-2000 10:45,G,TOTAL SUSPENDED SOLIDS,6.8,mg/L
TINHOUSE2,P7098-1,16-JAN-2001 10:15,CDI,TOTAL SUSPENDED SOLIDS,-1.0,mg/L
TINHOUSE2,P7098-1,16-JAN-2001 10:15,CDI,COLOR,-1.0,PCU
TINHOUSE2,P7098-1,16-JAN-2001 10:15,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P7098-2,16-JAN-2001 10:20,CDI,TOTAL SUSPENDED SOLIDS,4.8,mg/L
TINHOUSE2,P7098-2,16-JAN-2001 10:20,CDI,COLOR,31.0,PCU
TINHOUSE2,P7098-2,16-JAN-2001 10:20,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P7098-3,16-JAN-2001 10:25,CDI,TOTAL SUSPENDED SOLIDS,10.4,mg/L
TINHOUSE2,P7098-3,16-JAN-2001 10:25,CDI,COLOR,32.0,PCU
TINHOUSE2,P7098-3,16-JAN-2001 10:25,CDI,VOLATILE SUSPENDED SOLIDS,5.0,mg/L
TINHOUSE2,P7515-4,21-FEB-2001 10:00,G,TOTAL SUSPENDED SOLIDS,23.6,mg/L
TINHOUSE2,P7515-4,21-FEB-2001 10:00,G,COLOR,29.0,PCU
TINHOUSE2,P7515-4,21-FEB-2001 10:00,G,VOLATILE SUSPENDED SOLIDS,10.8,mg/L
TINHOUSE2,P7923-4,10-APR-2001 00:00,G,NO BOTTLE SAMPLE,0.0,Units
TINHOUSE2,P9525-4,17-SEP-2001 09:30,G,TOTAL SUSPENDED SOLIDS,2.4,mg/L
TINHOUSE2,P9525-4,17-SEP-2001 09:30,G,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P9525-4,17-SEP-2001 09:30,G,COLOR,32.0,PCU
TINHOUSE2,P9790-4,16-OCT-2001 11:35,G,COLOR,65.0,PCU
TINHOUSE2,P9790-4,16-OCT-2001 11:35,G,VOLATILE SUSPENDED SOLIDS,4.4,mg/L
TINHOUSE2,P9790-4,16-OCT-2001 11:35,G,TOTAL SUSPENDED SOLIDS,4.0,mg/L
TINHOUSE2,P10069-4,13-NOV-2001 11:15,G,COLOR,71.0,PCU
TINHOUSE2,P10069-4,13-NOV-2001 11:15,G,VOLATILE SUSPENDED SOLIDS,18.0,mg/L
TINHOUSE2,P10069-4,13-NOV-2001 11:15,G,TOTAL SUSPENDED SOLIDS,19.6,mg/L
TINHOUSE2,P10568-4,10-JAN-2002 10:35,G,VOLATILE SUSPENDED SOLIDS,4.8,mg/L
TINHOUSE2,P10568-4,10-JAN-2002 10:35,G,TOTAL SUSPENDED SOLIDS,7.2,mg/L
TINHOUSE2,P10568-4,10-JAN-2002 10:35,G,COLOR,56.0,PCU
TINHOUSE2,P11094-4,19-MAR-2002 09:45,G,TOTAL SUSPENDED SOLIDS,12.0,mg/L
TINHOUSE2,P11094-4,19-MAR-2002 09:45,G,COLOR,46.0,PCU
TINHOUSE2,P11094-4,19-MAR-2002 09:45,G,VOLATILE SUSPENDED SOLIDS,10.8,mg/L
TINHOUSE2,P11338-4,16-APR-2002 11:05,G,TOTAL SUSPENDED SOLIDS,11.6,mg/L
TINHOUSE2,P11338-4,16-APR-2002 11:05,G,VOLATILE SUSPENDED SOLIDS,5.6,mg/L
TINHOUSE2,P11338-4,16-APR-2002 11:05,G,COLOR,49.0,PCU
TINHOUSE2,P11914-8,25-JUN-2002 10:10,CDI,TOTAL SUSPENDED SOLIDS,1.2,mg/L
TINHOUSE2,P11914-8,25-JUN-2002 10:10,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P12193-8,10-JUL-2002 10:45,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P12193-8,10-JUL-2002 10:45,CDI,TOTAL SUSPENDED SOLIDS,-1.0,mg/L
TINHOUSE2,P12408-8,08-AUG-2002 10:05,CDI,TOTAL SUSPENDED SOLIDS,1.2,mg/L
TINHOUSE2,P12408-8,08-AUG-2002 10:05,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P12793-8,17-SEP-2002 10:10,CDI,TOTAL SUSPENDED SOLIDS,7.2,mg/L
TINHOUSE2,P12793-8,17-SEP-2002 10:10,CDI,VOLATILE SUSPENDED SOLIDS,5.6,mg/L
TINHOUSE2,P13900-8,09-JAN-2003 10:15,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P13900-8,09-JAN-2003 10:15,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P14766-8,02-APR-2003 11:25,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P14766-8,02-APR-2003 11:25,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P15861-8,10-JUL-2003 10:35,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P15861-8,10-JUL-2003 10:35,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P17243-8,07-OCT-2003 11:15,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P17243-8,07-OCT-2003 11:15,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P17961-8,09-JAN-2004 09:55,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P17961-8,09-JAN-2004 09:55,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P18895-8,15-APR-2004 09:50,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P18895-8,15-APR-2004 09:50,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P19723-8,29-JUN-2004 09:40,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P19723-8,29-JUN-2004 09:40,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
TINHOUSE2,P20617-8,06-OCT-2004 10:10,CDI,TOTAL SUSPENDED SOLIDS,24.0,mg/L
TINHOUSE2,P20617-8,06-OCT-2004 10:10,CDI,VOLATILE SUSPENDED SOLIDS,12.0,mg/L
TINHOUSE2,P21443-8,06-JAN-2005 10:15,CDI,VOLATILE SUSPENDED SOLIDS,11.0,mg/L
TINHOUSE2,P21443-8,06-JAN-2005 10:15,CDI,TOTAL SUSPENDED SOLIDS,37.0,mg/L
TINHOUSE2,P24853-8,18-OCT-2005 10:10,CDI,VOLATILE SUSPENDED SOLIDS,7.0,mg/L
TINHOUSE2,P24853-8,18-OCT-2005 10:10,CDI,TOTAL SUSPENDED SOLIDS,12.0,mg/L
TINHOUSE2,P25586-8,10-JAN-2006 10:15,CDI,VOLATILE SUSPENDED SOLIDS,21.0,mg/L
TINHOUSE2,P25586-8,10-JAN-2006 10:15,CDI,TOTAL SUSPENDED SOLIDS,38.0,mg/L
TINHOUSE2,P27571-8,11-JUL-2006 10:25,CDI,CHLOROPHYLL-A,16.0,ug/L
TINHOUSE2,P27571-8,11-JUL-2006 10:25,CDI,"PHOSPHATE, TOTAL AS P",0.138,mg/L
TINHOUSE2,P27571-8,11-JUL-2006 10:25,CDI,"KJELDAHL NITROGEN, TOTAL",1.42,mg/L
TINHOUSE2,P27571-8,11-JUL-2006 10:25,CDI,TOTAL SUSPENDED SOLIDS,33.0,mg/L
TINHOUSE2,P27571-8,11-JUL-2006 10:25,CDI,VOLATILE SUSPENDED SOLIDS,13.0,mg/L
TINHOUSE2,P28039-8,07-SEP-2006 09:25,CDI,"PHOSPHATE, TOTAL AS P",0.106,mg/L
TINHOUSE2,P28039-8,07-SEP-2006 09:25,CDI,"KJELDAHL NITROGEN, TOTAL",1.58,mg/L
TINHOUSE2,P28039-8,07-SEP-2006 09:25,CDI,TOTAL SUSPENDED SOLIDS,13.0,mg/L
